S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
937	AS/2019/0237279	M/S NORTHEAST EDU SKILLS	needuskills2@gmail.com	9085157122	APA BUILDING, NEAR ULUBARI HS SCHOOL, BORA SERVICE, GS ROAD, GUWAHATI, DIST. KAMRUP METROPOLITAN, ASSAM, PIN-781007	GUWAHATI			
938	AS/2018/0206642	M/S TECH MANTRA CONSULTANCY	techmantra.c@gmail.com	8638903296	Panchanan Brahma Market Complex, Dhaligaon, P.O.- Dhaligaon, Chirang, Pin-783385	Dhaligaon	ASSAM, 	Education & Literacy,Minority Issues,Tribal Affairs,	
939	AS/2018/0202327	MAA LAXMI MAHILA DUGDHA UTPADAK S.S. LTD.	bobideka50@gmail.com	9706560990	VillKhanajan, P.O-Barpak, P.S- Jagiroad, Mouza-Manaha	Morigaon	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Education & Literacy,Environment & Forests,HIV/AIDS,Women's Development & Empowerment,	
940	AS/2011/0041248	Macbeth Drama Dhemaji	macbethdrama_dmj@rediffmail.com	9954385189	Macbeth Drama, Dhemaji Vill- Ratanpur, P.O. Dhemaji Dist- Dhemaji PIN- 787057 Assam	Dhemaji	ASSAM, testingswss, ASSAM, 	Art & Culture,	
941	AS/2017/0164923	Madhapur Milan Banijyik Unnayan Samity	mmbusmali@gmail.com	9859976874	Vill.-Madhapur, P.O.-Marrowa, Via-Mulakmua Dist.-Nalbari, Assam	Nalbari			
942	AS/2017/0179214	MADHAV SANSKRITI NYAS	madhavsanskritinyas@gmail.com	9435012950	BAWRI COMPLEX, SATI JAYMATI ROAD, ATHGAON GUWAHATI781001, ASSAM	GUWAHATI	ASSAM, 	Art & Culture,	
943	AS/2019/0248771	MADINATUL ULOOM HAFIZIA MADRASSA PARICHALANA SAMITY	ncpulnewlife@gmail.com	8486536752	VILL MADHYA CHECHAPANI PO MAGURMARI DIST KOKRAJHAR BTCASSAM PIN783370	DHUBRI	ASSAM, 		
944	AS/2019/0236234	MADRASSA DARUL ULOOM CHATLARPAR MATIFATA 	gazi.rohman786@gmail.com	9707702926	VILL-CHATLARPAR MATIFATA PO-BORKALIA SHERSHOW PS-FAKIRGANJ DIST-DHUBRI, ASSAM	DHUBRI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Food Processing,Health & Family Welfare,Information & Communication Technology,Panchayati Raj,	
945	AS/2019/0229913	MADRASSA KHATIZATUL KUBRA LIL BANAT	ncpulaziz786@gmail.com	9101693932	PROJECT OFFICE-TALIMUL QURAN SUBAHI MOKTAB, VILL-KASHARIPARA ,PO AND PS- HALLIDAYGANJ,WEST GARO HILLS ,MEGHALAYA PIN-794104	GUWAHATI	ASSAM, MEGHALAYA, 	Agriculture,Art & Culture,Children,Civic Issues,Education & Literacy,Biotechnology,Health & Family Welfare,Information & Communication Technology,Any Other,	
946	AS/2018/0195164	Mahadevi Matri Mandir	matrimandir1989@gmail.com	9864023724	Matri Mandir, South Sarania, (Near Iskcon Temple) Ulubari	GUWAHATI	ASSAM, 	Children,	
947	AS/2020/0251673	Mahatma Gandhi Global Peace Forum	mggpforum@gmail.com	8669722222	NEW COLONY, PANDU, GUWAHATI-781012, P.O-PANDU, P.S.-JALUKBARI, ASSAM	GUWAHATI	ASSAM, 	Art & Culture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Legal Awareness & Aid,Micro Finance (SHGs),Sports,Tourism,	
948	AS/2017/0157840	Mahatma Gandhi Saksharata Mission	mgsmngo@gmail.com	7002310984	Mahatma Gandhi Saksharata Mission Vill Boginadinear Kadam Circle Office Dist Lakhimpur State Assam Pin 787032	North Lakhimpur	ASSAM, 	Education & Literacy,Children,Information & Communication Technology,Panchayati Raj,Right to Information & Advocacy,Women's Development & Empowerment,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Disaster Management,Food Processing,Legal Awareness & Aid,Minority Issues,Vocational Training,Tourism,Tribal Affairs,	
949	AS/2017/0179008	MAHILA ARU SISHU UNNAYAN SAMITY	masusassam@gmail.com	9613651540	Arunaday Path, Hengrabari Kalimandir Path, House No – 422, Guwahati22, DistKamrup-Metro, Assam, India	GUWAHATI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
950	AS/2018/0206733	Mahila Pragati Parishad	foridap78@gmail.com	9435586856	Village Borjurai, PO Boalipar Bazar, PS	Hailakandi	ASSAM, 	Children,Education & Literacy,Health & Family Welfare,Women's Development & Empowerment,	
951	AS/2018/0207925	Mahila Shabalikaran Social Welfare Society	halidak31@gmail.com	9101096043	Vill.- Pani Maricha Pather, P.O.- Pakabetbari,	Pani Maricha Pather	ASSAM, 	Art & Culture,Children,Civic Issues,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Sports,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,	
952	AS/2017/0167097	MAHILA SHAKTI KENDRA	mask.inctax@gmail.com	8473088462	Eragaon P.O. Balipara	Tezpur	ASSAM, 	Rural Development & Poverty Alleviation,Women's Development & Empowerment,	
953	AS/2020/0269154	MAIRAJHAR MULTIACTIVE NGO	mairajharmultiactivengo@gmail.com	9954015206	VILL-MAIRAJHAR GAON P.O-MAIRAJHAR P.S-GOBARDHANA	GUWAHATI			
954	AS/2018/0184535	majar deuri janata rastrabasha mahavidyalaya	mdeorijrbmahavidyalaya76@gmail.com	9706760679	VILL AND PO-MAJOR DEORI ,MAJULI PIN NO-785105,	JORHAT	ASSAM, 	Education & Literacy,Education & Literacy,	https://mail.google.com/mail
955	AS/2009/0017511	Makunda Christian Leprosy and General Hospital	roshine.koshy@eha-health.org	6000322503	Makunda Christian Leprosy and General Hospital Bazaricherra (p.o) Karimganj District Assam-788727	Bazaricherra	ASSAM, MIZORAM, TRIPURA, 	Education & Literacy,Health & Family Welfare,Agriculture,Environment & Forests,Vocational Training,	
956	AS/2017/0118650	MANAB KALYAN PARISHAD	ikrama038@gmail.com	9864467029	PURNAPATTYP.O.- SIVASAGARP.S.- SIVASAGAR, ASSAM	SIVASAGAR	ASSAM, 	Children,	
957	AS/2009/0022681	Manab Sewa And Vikash Samittee	ms.ttaarr@rediffmail.com	9864155465	Near Karbi Youba sangha Hengrabari L P School P O Hengrabari Guwahati Assam pin 781036	Guwahati	ASSAM, 	Art & Culture,Children,Education & Literacy,Health & Family Welfare,Labour & Employment,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
958	AS/2018/0186493	MANAB SEWA MAHILA SAMITTEE	manabsewamahilasamiti@gmail.com	8822196332	VILL-BHAKATPAR, P.O.- TAMULPUR, P.S-TAMULPUR	TAMULPUR	ASSAM, 	Health & Family Welfare,Food Processing,	
959	AS/2018/0187378	MANAS EVER WELFARE SOCIETY	nbubul@gmail.com	9101126645	Vill:- Gyatigaon. PO:- Barenga bari. Dist:- Baksa, BTAD Assam,Pin:- 871315	Guwahati	ASSAM, 	Environment & Forests,Tourism,	
960	AS/2017/0163397	Manas Farming Society	manasfarming@gmail.com	9957442593	Vill No 3 BhandaraPS Manikpur PO BhandaraDist BongaigaonAssam 783390	Bongaigaon	ASSAM, 	Rural Development & Poverty Alleviation,	
961	AS/2017/0178351	MANAS MAOZIGENDRI ECOTOURISM SOCIETY	kalenraidao@gmail.com	9954958383	H.O.	Mushalpur			
962	AS/2018/0184946	MANASI FOUNDATION	sudipdatta2011@gmail.com	7636828407	MADHAB NIWAS 6-C JURIPAR PATH PANJABARI P.S DISPUR GUWAHATI -22 DIST- KAMRUP (M) ASSAM	GUWAHATI			
963	AS/2009/0020087	Manav Kalyan	manavkalyan248a2003@gmail.com	9435618187	Manav KalyanSMC. Road PO. S.M.C. Opp- A.K.Chanda L.P.School Dist. Cachar ( Assam ) Pin-788014	SILCHAR	ASSAM, 	Agriculture,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Any Other,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Labour & Employment,Legal Awareness & Aid,Science & Technology,Sports,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Labour & Employment,Legal Awareness & Aid,Right to Information & Advocacy,Science & Technology,Sports,Tourism,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
964	AS/2018/0183065	MANAV SHAKTI JAGARAN	manavshakti2014@gmail.com	9854016720	VILL. KAIRARA, P.O. SONDHA, NALBARI, Assam, Nalbari, 781337	NALBARI	ASSAM, 	Art & Culture,Children,Health & Family Welfare,HIV/AIDS,Micro Finance (SHGs),Micro Small & Medium Enterprises,Women's Development & Empowerment,	https://manavshakti.org
965	AS/2018/0195774	MANGALDAI MAHILA KALYAN SAMAJ	rashmimangaldoi@gmail.com	9954229749	BHEBARGHAT, WARD NO- 10 P.O- MANGALDAI P.S- MANGALDAI DIST- DARRANG PIN- 784125 STATE- ASSAM	MANGALDAI	ASSAM, 	Children,Legal Awareness & Aid,Vocational Training,Women's Development & Empowerment,	
966	AS/2018/0190790	MANGALDEEP NGO	mongaldeepngo@gmail.com	9706494564	SUBHASH NAGAR, SILCHAR,CACHAR ASSAM	SILCHAR	ASSAM, 	Any Other,	
967	AS/2017/0116969	Manikuntala Mahila Unnayan Kendra	kantachakravarty@yahoo.co.in	9954055005	Manikuntala Mahila Unnayan Kendra Near Barthakur Clinic Kharghuli 781004	Guwahati	ASSAM, 	Health & Family Welfare,Women's Development & Empowerment,	
968	AS/2018/0201311	MARI GOLD	shewali.borthakur@gmail.com	9678000601	R. G. BARUAH ROAD, OPP AMBIKA PETROL PUMP P.O GEETA NAGAR, P.S GEETANAGAR GUWAHATI781024 DST KAMRUP (M) ASSAM	GUWAHATI	ASSAM, 	Agriculture,Art & Culture,Children,Education & Literacy,Environment & Forests,	
969	AS/2017/0169632	Mariani Buddha Vihar Society	abhijitbarua123@gmail.com	9864120579	S.D.C. Road , Mariani	Mariani	ASSAM, 	Art & Culture,	
970	AS/2017/0151624	MARKAZUL MAARIF	markazheadoffice@yahoo.co.in	9435433577	Hoaji:Nagaon,Assam	Hojai	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Housing,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Vocational Training,Women's Development & Empowerment,	http://markazulmaarif.org/
971	AS/2019/0229946	MARKAZUL MAARIF MODERN ACADEMY	ncpulmarkaz786@gmail.com	9085333475	H/O-BALURHAT, VILL-KUWARPAR,PO-JALABILA PS-BOGRIBARI,DIST-DHUBRI ASSAM, PIN-7833348	GOUHATI	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Education & Literacy,Information & Communication Technology,Any Other,	
972	AS/2018/0204851	MARUTI SOCIO ECONOMIC DEVELOPMENT SOCIETY	clientpbl443@gmail.com	8486017479	Bhawanipur,Barpeta.Address.781352	Bhawanipur		Rural Development & Poverty Alleviation,	
973	AS/2018/0198434	MARWARI YUVA MANCH,BONGAIGAON BRANCH	bhari_sarjit@yahoo.com	8011835252	NORTH BONGAIGAON,P.O:BONGAIGAON	BONGAIGAON	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,	
974	AS/2016/0104397	MASS ORGANISATION FOR VITAL ENRICHMENT AND RISING(MOVER)	mover_hailakandi@rediffmail.com	9401431324	VILL & P.O- UJANKUPA-I, P.S & DIST-HAILAKANDI, PIN-788152, ASSAM	HAILAKANDI	ASSAM, 	Children,	
975	AS/2019/0245064	Matijuri Development Association 	Sunnylaskar0786@gmail.com	9435096060	Matijuri Ghat (Silchar Road, Matijuri) Vill	Hailakandi	ASSAM, 	Agriculture,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,Sports,Any Other,	
976	AS/2018/0191903	MATIPUNG BOWA KATA SAMABAI SAMITI LIMITED	matipung23@gmail.com	8920853874	Matipung Diphu P O	Diphu	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Dalit Upliftment,Food Processing,Health & Family Welfare,Labour & Employment,Science & Technology,Scientific & Industrial Research,Sports,Women's Development & Empowerment,	
977	AS/2019/0248899	MATMORA YUBAK SANGHA	miranst79@gmail.com	9101658293	Matmora,PO-Kherkota Mukh,PS-Dhakuakhana,Dist- LakhimpurAssam	Dhakuakhana			
978	AS/2020/0264756	MATRI KALYAN CHARITABLE TRUST	matrikalyanchtrust@gmail.com	9854922223	KAILASHPUR PATH, HILL TOWN, GUWHATI	Guwahati	ASSAM, 	Women's Development & Empowerment,	
979	AS/2017/0151184	MAULANA AZAD ISLAMIC ACADEMY	maiacademy69@gmail.com	9678709077	NOT AVAILABLE	NAGAON	ASSAM, 	Education & Literacy,	
980	AS/2017/0156285	MAYUR NILAMBIKA DEVELOPMENT SOCIAL FORUM	nayanojha.o@gmail.com	8753915261	Howly Town Ward No 1 .Nareshwar Path Howly.PO Howly PS.Howly District Barpeta Assam.	Howly Town 	ASSAM, 	Health & Family Welfare,	
981	AS/2016/0101405	MAZDIA RURAL DEVELOPMENT ASSOCIATION	mazdiarda99@gmail.com	9957135351	VILL. MAZDIA PO. PACHIM MAZDIADIST. BARPETAPS. SARTHEBARIPIN.781305 MOBILE. 9957135351	Barpeta	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Minority Issues,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Sports,	
982	AS/2017/0156075	 MEDINI	anupkumarbarman15@gmail.com	9864761317	VillLachima, P.O. P.S.- Sarthebari, Pin-781307	Guwahati	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Differently Abled,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,Women's Development & Empowerment,Youth Affairs,	
983	AS/2018/0201164	MEHER COMPOSIT FARMING SOCIETY	meherfarming91@gmail.com	9957945536	Vill. Thepkai Pahartoli, PO- Simlabari, Goalpara	Goalpara			
984	AS/2017/0176157	MERIT EDUCATIONAL SOCIETY	meriteducationalsociety74@gmail.com	7002944360	VILL-LARAMA , P.O- SENEKUCHI, DIST- NALBARI, ASSAM Communication address -Dkhin Gav Khahilapara Near Krishna Mandir Ghy -19	GUWAHATI	ASSAM, 	Agriculture,	
985	AS/2017/0116667	MESHPARA MAHILA SAMITY	meshparamahilasamity@gmail.com	9957199280	MORIOM BEGUM VILL. MESHPARA P.O. BILASIPARA P.S. BILASIPARA DIST. DHUBRI (ASSAM) PIN- 783348	BILASIPARA	ASSAM, 	Children,Drinking Water,Education & Literacy,Health & Family Welfare,HIV/AIDS,Micro Finance (SHGs),Sports,Vocational Training,Women's Development & Empowerment,	
986	AS/2018/0182316	mikirgaon hindi vidyalaya parichalana samity	julekhabegum41@gmail.com	9854186281	Vill- Mikirgaon, P.O.-Sapmari, P.S.- Mikirbheta	Morigaon	ASSAM, 	Education & Literacy,	
987	AS/2018/0214440	MILANJYOTI WOMAN DEVELOPMENT ORGANISATION	jahurabegum43@gmail.com	9401350317	Thakurbari Road, Howly Ward No 4.	Barpeta	ASSAM, 		
988	AS/2018/0187234	MILON JYOTI NGO	www.milojyotingo.in@gmail.com	8134908747	VILL-GERUKABARI P.O-GERUKABARI, P.S-MANIKPUR DIST-BONGAIGAON	BONGAIGAON	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Labour & Employment,Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Vocational Training,Rural Development & Poverty Alleviation,	
989	AS/2018/0193450	MILON N.G.O	neha199025@gmail.com	9085376090	TIWA NAGAR KAHILIPARA GUWAHATI	GUWAHATI	ASSAM, 	Any Other,	
990	AS/2016/0110808	Mime Academy	anjanamoyee@rediffmail.com	9864024205	MIME ACADEMY HEDAYETPUR, House no 27 Pin 781003	Guwahati	ASSAM, 	Art & Culture,Art & Culture,	http://www.mimeacademy.org
991	AS/2017/0175150	MIND INDIA	abhijit.goswami.mind@gmail.com	9864110634	187 Maniram Dewan RoadHotel Alankar Premises Chandmari	guwahati	ASSAM, 	Children,Differently Abled,Education & Literacy,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Women's Development & Empowerment,Youth Affairs,	http://www.mindindia.org
992	AS/2017/0151389	MINORITY AND TRIBLE DEVPLOPMENT ORGANAISATION	sardar_firoz2010@yahoo.com	9954153945	abhayapuri nayapara Word no 4 Po abhayapuriDist BongaigaonASSAM	Bongaigaon			
993	AS/2019/0248689	MINORITY DEVELOPMENT ASSOCIATION	ncpulmda@gmail.com	9954203555	SATGAON BAZARPOUDAYANVIHAR GUWAHATI71	Guwahati	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Differently Abled,Disaster Management,Education & Literacy,Health & Family Welfare,Information & Communication Technology,	
994	AS/2018/0197044	MINORITY DEVELOPMENT COUNCIL OF ASSAM	dilwarmdca@gmail.com	9435079681	College Road , P.O	Hailakandi	ASSAM, 	Minority Issues,Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Legal Awareness & Aid,Science & Technology,Sports,Tourism,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
995	AS/2019/0242999	MINORITY DEVELOPMENT SOCIAL WELFARE CHARITABLE TRUST	singhyashpal99@yahoo.com	7576940887	H. No. 1, Harijan Colony, near Guruduwara,Guwahati.	Guwahati	ASSAM, 	Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Micro Small & Medium Enterprises,Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Vocational Training,Youth Affairs,	
996	AS/2017/0158834	MINORITY WELFARE AND EDUCATION FOUNDATION	minority.edu@rediffmail.com	9613724197	VILL. WARD NO-7, JANATA NAGAR, KHARUPETIA. P.O. KHARUPETIA, P/S. KHARUPETIA. DIST. DARRANG, ASSAM-784115, CONTS: 09613724197	Guwahati	ASSAM, 	Education & Literacy,Information & Communication Technology,Drinking Water,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Legal Awareness & Aid,Micro Small & Medium Enterprises,Minority Issues,Urban Development & Poverty Alleviation,Vocational Training,Any Other,	
997	AS/2019/0227859	Mirabari Jamiul Ulum Furkania	mirabarijuf1992@gmail.com	8812920400	Village Alamkhani, P.O Nilam Bazar, Dist, Karimganj , Assam788722	Karimganj	ASSAM, 	Art & Culture,Children,Education & Literacy,Health & Family Welfare,Labour & Employment,Rural Development & Poverty Alleviation,Vocational Training,	
998	AS/2017/0156818	MIRJENG WEAVING TRAINING CUM PRODUCTION CENTRE	pritirongpharpi@gmail.com	9954115072	VILL-RONGKANGTHIR, BOKAJAN TOWN, WARD NO -1, P.O-BOKAJAN CF, P.S-BOKAJAN,DIST-KARBI ANGLONG,ASSAM,PIN-782490	BOKAJAN			
999	AS/2018/0195470	Mission Concern (CCI)	mscrnka2008@gmail.com	9365509711	Dhansiri, Nepali Basti,PO: Dhansiripar, District: Karbi Anglong,Assam: 782470	Guwahati	ASSAM, 	Children,Children,	
1000	AS/2018/0183392	MISSION FOR REGIONAL SKILL DEVELOPMENT	anjan_upadhyay@yahoo.com	9954009294	THIRD EYE BUILDING, NEAR UCO BANK, UT ROAD, P.O/P.S: UDALGURI, PIN-784509	UDALGURI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Environment & Forests,Health & Family Welfare,Vocational Training,	http://www.mrsd.org.in
1001	AS/2017/0181728	Mission to the Hearts of Million	sabedbarpeta@gmail.com	9435025308	R.O-Barbaradi, P.o- Bhogerpar	Barpeta	ASSAM, 	Agriculture,Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Vocational Training,Youth Affairs,	
1002	AS/2014/0085081	MISSION TRUE VISION	missiontruevision12@gmail.com	9959786880	9, AMBIKAGIRI NAGAR, R.G.BARUA ROAD, P.O.-ZOO ROAD, GUWAHATI-24	GUWAHATI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,	
1003	AS/2016/0108679	MITRA	mitra.epj@gmail.com	9706886761	House No 4   Kundil Path   Rukmini Nagar  PO Dispur Guwahati 781006  Dist Kamrup METRO   Assam	GUWAHATI		Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	
1004	AS/2017/0159710	MIXED MARTIAL ARTS ASSOCIATION OF ASSAM	BISWAJIT_SARKAR25@YAHOO.COM	9435070504	H.O. SANJAY KARATE SCHOOL, NEAR ISCKON MANDIR, AMBICAPATTY, NEAR ISKCON MANDIR, PIN-788004	SILCHAR			
1005	AS/2020/0251206	MODERN EDUCATIONAL AND TECHNICAL SOCIETY	mets.ngo.society@gmail.com	8638198249	VILL- CHOKABAHI PART, P.O- DAIPAM, DIST- DARRANG, ASSAM, 784514	GUWAHATI	ASSAM, 	Agriculture,Art & Culture,Children,Education & Literacy,Environment & Forests,Human Rights,Information & Communication Technology,Minority Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	https://mets.simdif.com
1006	AS/2018/0205013	MODERN UNITED COMMUNITY FOUNDATION	alimuddin70@gmail.com	8011705985	REGD.ADDRESS: NATBOMA, HATIGAON,GHY-38HEAD OFFICE: AHATA(CHAULKHOWAPAR)JOYSAGAR,NALBARI, ASSAM PIN:781126	Nalbari	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Legal Awareness & Aid,Minority Issues,Rural Development & Poverty Alleviation,Science & Technology,Women's Development & Empowerment,Youth Affairs,Biotechnology,Civic Issues,Dalit Upliftment,Drinking Water,Food Processing,Housing,Information & Communication Technology,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Panchayati Raj,Tribal Affairs,	
1007	AS/2018/0217148	MOHILA JAGARAN SAMITY	mohilajsamity@gmail.com	9401512960	VILL UMARPUR PO UMARPUR PS-BADARPUR DIST KARIMGANJ ASSAM 788806	KARIMGANJ	ASSAM, 	Women's Development & Empowerment,	
1008	AS/2020/0254219	Mohima Foundation	mohimafoundation@rediffmail.com	9365963281	Sherpur (Near Gas Agency), P.O. Baraigram	Karimganj	ASSAM, 	Any Other,	
1009	AS/2017/0117709	MOKSHA	ngomoksha@gmail.com	9435013838	B.R. Road, Panigaon P.O. Itachali Dist. Nagaon, Assam Pin- 782003	Nagaon	ASSAM, testingswss, ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Drinking Water,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,	
1010	AS/2017/0163836	MOLLAH EVERGREEN SOCIETY	abu.hanifa72@rediffmail.com	9678848569	VILLP OISABPUR, P S KAGACHIA DIST BARPETA.	BARPETA	ASSAM, 	Education & Literacy,	
1011	AS/2014/0084314	MONACHERRA ATHLETIC AND CULTURAL CLUB	hassan.macc@gmail.com	9707278516	Village- LAKSHMINAGAR TWO, P.O-MONACHERRA, P.S. LALA, Dist-HAILAKANDI, ASSAM, 788164	Guwahati	ASSAM, testingswss, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Minority Issues,Micro Small & Medium Enterprises,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Tourism,Urban Development & Poverty Alleviation,	http://
1012	AS/2020/0253289	MONALISA SOCIETY	narzaryp81@gmail.com	8724978328	Vill- Shyamgaon, P.O-Rangalikata, Dist.- Kokrajhar (BTAD), Assam	Guwahati	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Environment & Forests,HIV/AIDS,Tribal Affairs,Women's Development & Empowerment,Youth Affairs,	
