S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
126	AR/2009/0006534	Essomi Foundation Trust	lomi.rait@gmail.com	9862162500	Essomi Foundation Trust, Intaya Public School Campus, Ezengo, Roing, Dist. Lower Dibang Valley,Arunachal Pradesh -792110	Roing	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Civic Issues,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Micro Finance (SHGs),Micro Small & Medium Enterprises,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
127	AR/2017/0161740	ETERNAL LIFE SOCIETY	elifesociety@gmail.com	9862684949	ZIRO LOWER SUBANSIRI DISTRICT ARUNACHAL PRADESH	ZIRO				
128	AR/2020/0268956	FIRONG ECO TOURISM FOUNDATION	rtmg6@rediff.com	8732805654	VILLAGE: CHILLIPAM PO/PS: RUPA WEST KAMENG DISTRICT ARUNACHAL PRADESH	RUPA	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Education & Literacy,Environment & Forests,Tourism,Any Other,		
129	AR/2019/0234705	FRONTIER SOCIAL WELFARE ORGANISATION	fswoarunachalpradesh@gmail.com	8413999910	Petrol Depot, Yahama Showroom, Papum Nallah Naharlagun-791110 Arunachal Pradesh	NAHARLAGUN				
130	AR/2018/0188385	FUTURE GENERATIONS	atul@future.edu	8575543786	Vivek Building, H-Sector, Near Arunadaya School P.O. RK Mission	Itanagar	ARUNACHAL PRADESH, 	Women's Development & Empowerment,	https://www.future.org/india/	
131	AR/2017/0160208	Future Vision	futurevisionarunachal@yahoo.co.in	7005400091	ROOM NO- 24, DIBANG VILLA, OPPO P K COMMERCIAL, GANGA MARKET, ITANAGAR, PAPUMPARE DISTRICT, ARUNACHAL PRADESH-791111	ITANAGAR 	ARUNACHAL PRADESH, 	Art & Culture,Children,Education & Literacy,Aged/Elderly,Health & Family Welfare,HIV/AIDS,Rural Development & Poverty Alleviation,		
132	AR/2018/0186030	Gamnya Foundation	gamnyaf@gmail.com	9436091515	Air Port Colony, Daporijo	Daporijo	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Aged/Elderly,Health & Family Welfare,Sports,Women's Development & Empowerment,		
133	AR/2018/0219068	Garung Thuk	garung.thuk@gmail.com	8413037505	Garung Thuk PO: Shergaon District West Kameng Arunachal Pradeshgarung.thuk@gmail.com PIN-790003	shergaon	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Environment & Forests,Rural Development & Poverty Alleviation,Tourism,Tribal Affairs,		
134	AR/2019/0232250	Global Human Rights Organization	globalhuman688@gmail.com	9774765688	Hollongi, PO/PSBalijan	Hollongi				
135	AR/2020/0257500	GOD BLESSING CHARITABLE TRUST	Endyhiba@gmail.com	7629999963	Plot No.128, Chimpu-II, Near Anganbadi Centre, Chimpu, Itanagar Circle, Pin-791113, Papum Pare, Arunachal Pradesh	Itanagar	ARUNACHAL PRADESH, 	Education & Literacy,Aged/Elderly,HIV/AIDS,Human Rights,Labour & Employment,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Science & Technology,Vocational Training,Women's Development & Empowerment,		
136	AR/2017/0163262	GORSAM STUPA CULTURE CENTRE	gorsamstupa@gmail.com	9899618489	ZEMITHANG, TAWANG	Zemithang	ARUNACHAL PRADESH, 	Art & Culture,Civic Issues,Education & Literacy,Health & Family Welfare,		
137	AR/2017/0178631	GOV GOKER MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	gonyabin22@gmail.com	9862696031	Upper Subansiri District, Daporijo Arunachal Pradesh	Daporijo	ARUNACHAL PRADESH, 	Art & Culture,Art & Culture,		
138	AR/2020/0265419	Green Dreamers	greendreamers74@gmail.com	9436414295	Kibo Gumin Mirsam Village,Pasighat. District East Siang Arunachal Pradesh 791102	Pasighat	ARUNACHAL PRADESH, 	Environment & Forests,		
139	AR/2020/0262984	GREEN GOLD AGRO ENVIRONMENTAL ALLIANCE	tarengtaga@gmail.com	8415969575	Village Camp Patum, P.O Pessing, Aalo, District- West Siang, State - Arunachal Pradesh, Pin Code- 791001	Aalo				
140	AR/2021/0273317	GREEN GUARD SELF HELP GROUP	taminyapi1976@gmail.com	9402267434	GAHSENG VILLAGE, PO/PS: PAYUM/KAYING	BOLENG				
141	AR/2020/0253224	Green Lawn Society	greenlawnsociety@gmail.com	8794270283	Green Lawn School Complex, Officers Colony, Changlang.	Changlang	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Food Processing,Rural Development & Poverty Alleviation,Women's Development & Empowerment,		
142	AR/2016/0112049	Gumtu Lik Welfare Society	gumtulik@gmail.com	8486017434	Gumtu Lik Welfare Society  Medical Complex  Aalo District West Siang  Arunachal Pradesh, Pin No. 791001	Aalo	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,		
143	AR/2017/0115888	GYAMAR ART AND CULTURE SOCIETY	gaacsoc@gmail.com	7085425264	VILL - NYAPIN DISTRICT - KURUNG KUMEY STATE - ARUNACHAL PRADESH PIN NO. 791118	NYAPIN	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,		
144	AR/2016/0111421	Gyang Gon Welfare Association	gyang_gon@yahoo.com	8794961136	Gyang-Gon Welfare Association  C/O Gyangong Nunnery  P.O. & P.S. Tawang  Distt. Tawang  Arunachal Pradesh  790104	Tawang		Aged/Elderly,Art & Culture,Education & Literacy,Environment & Forests,Tribal Affairs,		
145	AR/2019/0247037	H.O.P.E Foundation	Komnamoidam2015@gmail.com	8131926873	Natun Basti, Buddhist Colony, Deomali, Tirap district, Arunachal Pradesh	Deomali	ARUNACHAL PRADESH, 	Women's Development & Empowerment,		
146	AR/2017/0153735	Halo Society	halosociety007@gmail.com	7085873894	Lobi Road , Mowb II ,PO Itanagar	Itanagar	ARUNACHAL PRADESH, 	Civic Issues,		
147	AR/2017/0116666	HAOPOLYANG MULTIPURPOSE COOPERATIVE SOCIETY LIMITED ZIRO	haopolyangmpcsltd567@gmail.com	9615715512	HAOPOLYANG MULTIPURPOSE COOPERATIVE SOCIETY LIMITED ZIRO LOWER SUBANSIRI DISTRICT ARUNACHAL PRADESH	ZIRO	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Children,Civic Issues,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Tribal Affairs,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	http://	
148	AR/2019/0223592	HARANG MULTIPURPOSE COOPERATIVE SOCIETY  LIMITED	nangramponung42@gmail.com	9774506048	KOLORIANGDISTRICT KURUNG KUMEY ARUNACHAL PRADESH	KURUNG KUMEY	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,Food Processing,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Micro Small & Medium Enterprises,Panchayati Raj,Science & Technology,Sports,Tourism,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,		
149	AR/2009/0021061	Hayang Memorial Agro Industry and Education Trust	hayengmemorial001@gmail.com	8259843192	Regd. Office: Seppa District East Kameng Pin-Code-790102     Corresponding office, Yayam Complex, Papu Hill, Naharlagun, pincode-791110	East Kameng	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,	http://	
150	AR/2020/0263442	Helping Multipurpose Cooperative Society Ltd 	nabammartin11@gmail.com	9402750092	A- SECTOR NAHARLAGUNPO/PS- NAHARLAGUN DIST-PAPUM PARE ARUNACHAL PRADESH	NAHARLAGUN	ARUNACHAL PRADESH, 	Environment & Forests,Agriculture,Health & Family Welfare,		
151	AR/2019/0225175	HIGHLAND MULTIPURPOSE COOPERATIVE SOCIETY LTD	TAMALANDI@REDIFFMAIL.COM	9485230620	HAPOLI, PO	ZIRO	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
152	AR/2020/0258680	HILUM MOYI MULTIPURPOSE COOPERATIVE SOCIETY LTD	alwerd.mike@gmail.com	8794452171	HILUM MOYI (KERTE), DOJI JELI VILLAGE, PO	Aalo	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Labour & Employment,Tourism,Women's Development & Empowerment,		
153	AR/2019/0233556	HIMALAYA BUDDHIST CULTURE SOCIETY	kclmsociety108@gmail.com	9402299145	Kunzang Choekhor ling monastery Pema Ling Colony, Bomdila	Bomdila				
154	AR/2018/0198186	Himalayan Research & Resources Development Foundation	hrrdf@yahoo.com	7005417482	Itanagar	Itanagar	ARUNACHAL PRADESH, 	Agriculture,		
155	AR/2011/0041059	HIMALAYAN TRIBAL WELFARE SOCIETY	himalayan.tws@gmail.com	9436041214	Vill & PO Deed, L/Subansiri District  Arunachal Pradesh 791120    Corr Add:  Polo colony,near shiv mandir,P.O.Naharlagun,Dist.Papum Pre, Arunachal Pradesh-791110	deed	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Civic Issues,Education & Literacy,HIV/AIDS,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Science & Technology,Vocational Training,Women's Development & Empowerment,Any Other,	http://	
156	AR/2018/0186718	HIME OHHO MI ENKI SA SOCIETY	kanobullo_444@yahoo.co.in	9436227521	ZIRO DIST LOWER SUBANSIRI STATE ARUNACHAL PRADESH PIN NO. 791120	ZIRO	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Health & Family Welfare,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
157	AR/2018/0192906	Hiri Foundation	hirijigom@gmail.com	8974151360	HODAPORIJO DISTUPPER SUBANSIRI STATEARUNACHAL PRADESH PIN NO.791122	DAPORIJO	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Civic Issues,Disaster Management,Drinking Water,Health & Family Welfare,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
158	AR/2018/0192274	Hope  Arunachal	hopearunachal@yahoo.com	7085758967	Village Liru PO/PS Likabali	Likabali	ARUNACHAL PRADESH, 	Agriculture,Children,Disaster Management,Education & Literacy,Environment & Forests,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Tourism,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,Animal Husbandry, Dairying  &  Fisheries,Civic Issues,Differently Abled,Drinking Water,Aged/Elderly,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Land Resources,Micro Small & Medium Enterprises,Nutrition,Science & Technology,		
159	AR/2017/0151790	HUMANITY	arunachalhumanity@gmail.com	8729941866	C/O SRIMATI TOLAM NOKBI, KHONSA TOWN	KHONSA	ARUNACHAL PRADESH, 	HIV/AIDS,Agriculture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Legal Awareness & Aid,Micro Small & Medium Enterprises,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
160	AR/2018/0190411	Huto Lampia Society	hutolampials@gmail.com	9436052387	C/o Global Institute of Information Technology(GIIT), P.K. Commercial House, Ganga, Itanagar791 113, Arunachal Pradesh.	Itanagar	ARUNACHAL PRADESH, 	Information & Communication Technology,Children,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	https://ngodarpan.go.in/index.php/ngo/primaryngo	
161	AR/2018/0218419	Idu Mishmi Cultural and Literary Society	vijayarunachal@gmail.com	9402963582	Cheta-I Roing, Lower Dibang Valley, Arunachal Pradesh	Roing	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Environment & Forests,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,		
162	AR/2019/0238361	INDIAN RED CROSS SOCIETY ARUNACHAL PRADESH STATE BRANCH NAHARLAGUN	ircsarp@gmail.com	9436227693	DS APARTMENT, 1ST FLOOR, POLO COLONY ARUNACHAL PRADESH, NEAR OFFICE OF THE BHARAT SCOUTSAND GUIDES	NAHARLAGUN	ARUNACHAL PRADESH, 	Health & Family Welfare,		
163	AR/2009/0013009	Indigenous Mission	indigenousmissiondmj01@gmail.com	7085676277	Box-1, P.O.Daporijo, Upper Subansiri District  Arunachal Pradesh-791122.  Registered FCRA, No. 310590003 and   u/s 12AA of the Income Tax Acts 1961	Daporijo		Agriculture,Art & Culture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,Information & Communication Technology,Rural Development & Poverty Alleviation,Tribal Affairs,Women's Development & Empowerment,Any Other,	http://www.indigenousmission.org	
164	AR/2018/0191025	Indigenous Tribal Art and Culture Enlighten Society	padungdelong34@gmail.com	9436692300	RUKSIN TOWN C/O DELONG PADUNG, NEAR DIVJONI MEDICAL CLINIC, PO	Pasighat	ARUNACHAL PRADESH, 	Art & Culture,		
165	AR/2016/0109194	INTEGRATED DEVELOPMENT ACTION AND RURAL TECHNOLOGY	tadarkana1988@gmail.com	9402411827	VILL - HIYAP.O/ P.S - NYAPIN DIST - KURUNG KUMEY STATE - ARUNACHAL PRADESH PIN NO. 791118	HIYA VILLAGE	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Civic Issues,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),New & Renewable Energy,Panchayati Raj,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
166	AR/2019/0240498	INTERNATIONAL FRIENDSHIP CAR RALLY ASSOCIATION	ifcra2017@gmail.com	8413930414	Dirang Under West Kameng District of Arunchal Pradesh	Itanagar		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Environment & Forests,Human Rights,Science & Technology,Sports,Tourism,Any Other,		
167	AR/2017/0168666	Itanagar Diocesan Empowerment Association	itanagaridea@gmail.com	8732832526	Post Box No. 294 Naharlagun Arunachal Pradesh	Naharlagun	ARUNACHAL PRADESH, 	Agriculture,Children,Education & Literacy,Aged/Elderly,Health & Family Welfare,Housing,Legal Awareness & Aid,	http://ideaarunachal.org/about.html	
168	AR/2016/0100819	Jan Shikshan Sanathan Naharlagun	jss.nlg@gmail.com	9774134706	Jan Shikshan Sansthan,Near Police station B-Sector Naharlagun,    PO/PS Naharlagun  Pin No. 791110	Naharlagun	ARUNACHAL PRADESH, 	Vocational Training,	http://jss.nic.in	
169	AR/2017/0175483	Jan shikshan sansthan	jssarunachal@gmail.com	9862634725	BOGDO,MIJOM COMMERCIAL BUILDING, PO/PS AALO	AALO	ARUNACHAL PRADESH, 	Education & Literacy,	http://www.jss.com	
170	AR/2018/0190666	JANGCHUB CHOSLING WELFARE AND CHARITABLE SOCIETY	genlham.75@gmail.com	8413803844	Jangchub Choeling Nunnery School P.O-Lhou, P.S-Jang Distt.-TawangArunachal Pradesh Pin No-790105	Lhou	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Health & Family Welfare,Tourism,Tribal Affairs,Vocational Training,		
171	AR/2018/0186854	Jarbom Gamlin Hope Foundation	jarbomgamlinskillinstitute@gmail.com	8750135853	Sector A, Rakap Colony, Near Youth Hostel	Naharlagun	ARUNACHAL PRADESH, 	Education & Literacy,		
172	AR/2018/0190903	JARKUM AND YANIA CHARITABLE SOCIETY	jikketako03@gmail.com	9436898828	SENKI PARK, ITANAGAR PAPUM PARE DIST, A.P.791111	ITANAGAR	ARUNACHAL PRADESH, 	Agriculture,Civic Issues,Aged/Elderly,HIV/AIDS,Information & Communication Technology,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Health & Family Welfare,Human Rights,Labour & Employment,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
173	AR/2019/0239648	Jeyi Welfare Society	yikaryomcha@gmail.com	9436044092	VillageTapiyor Yomcha, DistrictWest Siang, Arunachal Pradesh, Pin- 791001.	West Siang	ARUNACHAL PRADESH, 	Civic Issues,	http://jeyiwelfaresociety.com	
174	AR/2017/0167124	Jhamtse Gatsal Children's Community	jhamtsegatsal@gmail.com	9402795075	PO Lumla, District Tawang	Tawang	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Children,Education & Literacy,Health & Family Welfare,Nutrition,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,New & Renewable Energy,Water Resources,Differently Abled,Environment & Forests,Tourism,Women's Development & Empowerment,	http://www.jhamtsegatsal.org	
175	AR/2020/0269524	JIKKE WELFARE SOCIETY 	jikketania007@gmail.com	9402252566	HEAD OFFICE C- SECTOR NAHARLAGUN, PO AND PS NAHARLAGUN, DIST. PAPUM PARE, ARUNACHAL PRADESHBRANCH OFFICE: NIOBIA/ LUKBIA, KRA- DAADI DISTRICT, ARUNACHAL PRADESH	NAHARLAGUN				
176	AR/2019/0242882	JILEN MULTIPURPOSE WELFARE SOCIETY	rksahuji2018@gmail.com	7640897719	Vill Esirite, Tirbin, West Siang District, Arunachal Pradesh-791101	Tirbin	ARUNACHAL PRADESH, 	Education & Literacy,Aged/Elderly,Health & Family Welfare,Vocational Training,		
177	AR/2020/0255585	JOMME FOUNDATION SOCIETY	jfsociety2019@gmail.com	7005463418	HO. ITANAGAR DISTRICT. PAPUM PARE STATE. ARUNACHAL PRADESH PIN NO. 791111	ITANAGAR	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
178	AR/2019/0234046	JORAM MULTIPURPOSE CO-OPERATIVE SOCIETY LIMITED	jmcsl2019@gmail.com	9854003313	Joram Village, P.O.- Joram,Arunachal Pradesh	Joram	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Environment & Forests,Health & Family Welfare,New & Renewable Energy,Science & Technology,Tourism,Vocational Training,Women's Development & Empowerment,	http://www.jorammcsl.in	
179	AR/2016/0105348	JORAM SOCIO CULTURAL AND LITERACY SOCIETY	joramtajing1958@gmail.com	9856086829	vill - Joram, Ziro- II District - Lower Subansiri P.O - Ziro State - Arunachal Pradesh Pin No. 791120	Ziro	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Education & Literacy,Environment & Forests,Health & Family Welfare,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Science & Technology,Sports,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
180	AR/2016/0111656	joyseven Foundation	joy7foundation@gmail.com	7005566705	Lozom Complex, T.T.Marg, Niti Vihar, Itanagar-791110, Papum Pare District. (Arunachal Pradesh)	Itanagar		Rural Development & Poverty Alleviation,	http://joy7foundation.org	
181	AR/2016/0114453	Jumi Jumte Welfare Society	jumijumtesociety@gmail.com	8575690588	Village KiminPapum Pare DistrictArunachal Pradesh	Kimin	ARUNACHAL PRADESH, ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Labour & Employment,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Rural Development & Poverty Alleviation,Tribal Affairs,Tourism,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
182	AR/2016/0108044	KADORNA WELFARE CENTRE	karwelcentre@gmail.com	9862408802	VILL - G -SECTOR, GANGA P.O/P.S - ITANAGAR DISTRICT - PAPUM PARE STATE - ARUNACHAL PRADESH PIN NO. - 791111	ITANAGAR	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
183	AR/2017/0160618	KALAKTANG NYITHILLING BUDDIST CULTURAL SOCIETY	dchoton26@gmail.com	8974439198	KALAKTANGNYITHILLING BUDDHIST CULTURAL SOCIETY, PO/PS- KALAKTANG,WEST KAMENG DISTRICT, ARUNACHAL PRADESH	KALAKTANG	ARUNACHAL PRADESH, 	Art & Culture,		
184	AR/2017/0168529	Kameng Social Service Society	dioceseofitanagar@gmail.com	9436631308	NEW SEPPA, EAST KAMENG, ARUNACHAL PRADESH	SEPPA	ARUNACHAL PRADESH, 	Any Other,		
185	AR/2011/0044589	Kameng Welfare Society	kamengwelfaresociety@gmail.com	9436051724	Vill: Yangsey(Bana) PO/PS: Seppa Dist. East Kameng Arunachal Pradesh Pin-790102	Bana	ARUNACHAL PRADESH, 	Children,Education & Literacy,Health & Family Welfare,Micro Finance (SHGs),Panchayati Raj,Rural Development & Poverty Alleviation,Tribal Affairs,Tourism,Women's Development & Empowerment,Youth Affairs,		
186	AR/2018/0221341	Kampu Hollen Welfare Organization, East Kameng District,Seppa 	kampuhollen.ek@gmail.com	8258931599	Kampu Hollen Orphanage Welfare Organization	Seppa				
187	AR/2016/0099633	Kassar Valley Welfare Organization	kassarvalley@gmail.com	9436050697	Kassar Valley Welfare Organization PO/PS- Seppa	Seppa		Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Children,Environment & Forests,Health & Family Welfare,HIV/AIDS,	http://www.kassarvalley.com	
188	AR/2018/0219548	Kasturba Welfare Society	mage.kamda@yahoo.com	9485251374	P/O,P/S-TALIHA,DIST-UPPER SUBANSIRI,ARUNACHAL PRADESH,PIN-791122	TALIHA	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Civic Issues,Education & Literacy,Environment & Forests,		
189	AR/2018/0193025	KATAM MISSION	BLACKHAT790@GMAIL.COM	8132946667	VILL MIDPU-II PO/PS DOIMUKH DIST PAPUMPARE ARUNACHAL PRADESH	DOIMUKH				
190	AR/2016/0111687	KBC and Associate	kbcasrn@gmail.com	9436295131	M/s KBC and Associate,  Office :Pvt. Resident of Banya Koyu  Village Seren (Chidum), PO/PS Nari  District: East Siang, Arunachal Pradesh 791102	Nari	ARUNACHAL PRADESH, 	Any Other,		
191	AR/2020/0261066	Kepey Dumbing MCS Limited	kepaydumbingmcs@gmail.com	8474867775	Salri, PO/PS: Sarli, Kurung Kumey District, Arunachal Pradesh	Sarli	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Drinking Water,Education & Literacy,Human Rights,Labour & Employment,Panchayati Raj,Rural Development & Poverty Alleviation,		
192	AR/2016/0101690	KERA AA SOCIETY	kastipccroing@gmail.com	9862230468	Lower Market, Roing, Lower Dibang Valley District, pin-792110,	Roing	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,		
193	AR/2020/0266214	KERA-AAH TRUST SOCIETY 	keraaahtrusts@gmail.com	9402606309	Kaji Village, Anini	Anini	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Civic Issues,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,Micro Small & Medium Enterprises,New & Renewable Energy,Tourism,Tribal Affairs,Youth Affairs,		
194	AR/2020/0260394	khane multipurpose cooperative society limited	varsenbellai77@gmail.com	9612149268	KHUPA, ANJAW DISTRICT, 792104, ARUNACHAL PRADESH	KHUPA	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Education & Literacy,Micro Small & Medium Enterprises,Sports,Urban Development & Poverty Alleviation,Any Other,		
195	AR/2020/0264996	KHUN - TA- NAU WELFARE SOCIETY	monlaisilawati@gmail.com	7085114405	2nd mile namsai, 792103, dist. namsai, Arunachal Pradesh	Namsai	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
